case_id,split,liver_volume_ml,left_ratio,lesion_index,mode,nominal_diameter_mm,effective_diameter_mm,actual_to_nominal_ratio,surface_margin_mm,tnr_from_saved_activity,overlap_previous_vox
case_0378,train,1190.260640192,0.2645821242019733,0,ellipsoid,46.563097393577976,55.63177217432594,1.194760986454452,0.0,6.187507527403242,0
case_0378,train,1190.260640192,0.2645821242019733,1,ellipsoid,16.231388638314463,25.196872593506285,1.5523547094441845,8.84,4.526189772329394,0
case_0379,train,1245.6115593999998,0.34481802426343156,0,ellipsoid,10.593035798821274,27.346177198933614,2.581524099255524,0.0,5.208347796460526,0
case_0379,train,1245.6115593999998,0.34481802426343156,1,spiculated,13.606517850473296,14.100646845527967,1.036315609951409,0.0,2.0773867365415066,0
case_0379,train,1245.6115593999998,0.34481802426343156,2,spiculated,39.49513781481336,36.83298685960695,0.9325954762409279,0.0,3.7755999640978626,0
case_0379,train,1245.6115593999998,0.34481802426343156,3,ellipsoid,40.13486779996112,35.6182777487522,0.887464683483689,0.0,7.333765319084825,0
case_0379,train,1245.6115593999998,0.34481802426343156,4,ellipsoid,25.913457904197355,34.775185506310926,1.341973951715575,0.0,7.5317468313158225,0
case_0380,train,1334.725675816,0.35000323478035844,0,spiculated,25.98148993664966,24.845650861709494,0.9562827583133351,0.0,3.7130134723894903,0
case_0380,train,1334.725675816,0.35000323478035844,1,ellipsoid,37.775439788176925,43.02673966509851,1.139013600010162,0.0,7.903411968621557,0
case_0381,train,1613.984447608,0.26702691134770745,0,spiculated,10.12927900749949,10.490320136880253,1.0356433196393797,20.731637658419558,4.352618144393763,0
case_0381,train,1613.984447608,0.26702691134770745,1,ellipsoid,41.705142597624416,48.64533547536202,1.1664109614657672,0.0,8.06122717886516,0
case_0382,train,1764.234992728,0.3489305467182223,0,ellipsoid,14.826385029925348,20.468711735224552,1.380559839361437,0.0,11.235896141536426,0
case_0382,train,1764.234992728,0.3489305467182223,1,ellipsoid,20.66292544448092,35.919049457776445,1.7383332071872934,4.42,8.02022749369952,0
case_0382,train,1764.234992728,0.3489305467182223,2,ellipsoid,41.24806238215533,44.12675279219087,1.0697897123837001,0.0,3.558076427052961,0
case_0382,train,1764.234992728,0.3489305467182223,3,ellipsoid,32.276611750266426,43.842606130650964,1.358339793218508,4.42,11.721978702087476,0
case_0383,train,1861.8114961679998,0.350354807290942,0,ellipsoid,13.587930634478859,27.8513655721599,2.049713552517564,6.25082394568908,19.71889794267244,0
case_0383,train,1861.8114961679998,0.350354807290942,1,ellipsoid,35.86519815309371,45.44228391019373,1.2670300528166443,0.0,6.874052448046876,0
case_0383,train,1861.8114961679998,0.350354807290942,2,ellipsoid,23.397856901814713,32.69901588225649,1.3975218337077866,0.0,12.286132034336191,0
case_0383,train,1861.8114961679998,0.350354807290942,3,ellipsoid,22.985560746608684,30.13876308389039,1.3112041692668774,0.0,21.715265487858534,7
case_0384,train,1099.764909568,0.35089510050251255,0,ellipsoid,15.339117346875733,25.196872593506285,1.642654660219962,6.25082394568908,5.0289568945971945,0
case_0384,train,1099.764909568,0.35089510050251255,1,ellipsoid,17.247522068499013,24.484208216193156,1.4195783092176049,6.25082394568908,7.359029645879419,0
case_0384,train,1099.764909568,0.35089510050251255,2,ellipsoid,33.82009676118983,39.404640087381736,1.1651249955204277,0.0,5.4140982609548205,0
case_0384,train,1099.764909568,0.35089510050251255,3,ellipsoid,35.751796283407025,37.66497920398949,1.053512917376697,0.0,3.262475259355487,0
case_0385,train,1057.798378,0.264734693877551,0,ellipsoid,53.535223064558814,47.96209016309167,0.8958978298316526,0.0,4.596832158954056,0
case_0385,train,1057.798378,0.264734693877551,1,spiculated,32.51646735621998,32.22958706336826,0.9911773843785388,0.0,10.032018875774487,0
case_0386,train,1539.809034816,0.28947958725886047,0,ellipsoid,30.4775715303716,43.842606130650964,1.4385203259046018,4.42,4.950224195986705,0
case_0387,train,1651.4607330000001,0.2590326797385621,0,ellipsoid,29.99695672351493,39.92869933985884,1.3310916739949925,0.0,4.538101726616306,0
case_0388,train,1434.374600568,0.2955270603816748,0,ellipsoid,14.717995677208544,30.438372814134258,2.0681058400682506,0.0,20.722739935399307,0
case_0388,train,1434.374600568,0.2955270603816748,1,spiculated,21.40382477249301,19.92980920359109,0.9311330762342888,0.0,6.016499460824143,0
case_0388,train,1434.374600568,0.2955270603816748,2,spiculated,17.484011615973067,16.451695018652085,0.9409565367493878,8.84,12.823678015063862,0
case_0389,train,1100.023962232,0.35010597378130154,0,ellipsoid,16.416390181663914,28.475109783268046,1.7345536666808135,0.0,6.111848092946947,0
case_0389,train,1100.023962232,0.35010597378130154,1,ellipsoid,17.408592533345228,24.484208216193156,1.4064438678368147,18.752471837067237,17.345555218384515,0
case_0389,train,1100.023962232,0.35010597378130154,2,ellipsoid,32.521324936100164,40.73965505519927,1.2527058825323683,0.0,12.07870156796228,0
case_0389,train,1100.023962232,0.35010597378130154,3,spiculated,21.309898590038078,17.938195107003427,0.8417775913485177,0.0,5.778514174923947,0
case_0390,train,1003.570020336,0.35045603166408534,0,spiculated,10.257055962804559,9.964904601795546,0.971517035485772,0.0,6.055129430980404,0
case_0390,train,1003.570020336,0.35045603166408534,1,ellipsoid,24.713083815613455,31.1909548174221,1.2621231348600856,0.0,6.799615714580739,0
case_0391,train,1641.271328216,0.35071289524911875,0,ellipsoid,15.403089913010676,27.27246746893202,1.7705841894680834,4.42,7.385053674404507,0
case_0391,train,1641.271328216,0.35071289524911875,1,ellipsoid,10.518191967498606,28.407149835670907,2.7007635840313133,0.0,14.018175120462095,0
case_0392,train,1372.892768312,0.3499591169255928,0,ellipsoid,36.95862342982991,51.76323304855399,1.4005725388239172,0.0,11.311827871950245,0
case_0393,train,1155.80663588,0.3507657825924542,0,ellipsoid,12.879904028343102,23.824694806015227,1.8497571684996543,0.0,6.24920884675959,0
case_0393,train,1155.80663588,0.3507657825924542,1,ellipsoid,29.406271365516545,32.49205454092928,1.1049362272780798,0.0,6.871244787089087,0
case_0393,train,1155.80663588,0.3507657825924542,2,ellipsoid,14.804893549275794,24.39216145173375,1.647574254455003,0.0,5.694540010381582,3
case_0393,train,1155.80663588,0.3507657825924542,3,spiculated,17.623351366300803,16.6523452207669,0.9449022989242187,6.25082394568908,1.9715785755997428,0
case_0394,train,1891.688903416,0.3508467613091706,0,ellipsoid,34.341293481279195,36.21486671506087,1.0545574451004018,0.0,5.168724782980805,0
case_0394,train,1891.688903416,0.3508467613091706,1,ellipsoid,23.45005711294916,35.223947073318456,1.5020836368823909,10.826744663101646,10.371452636154922,0
case_0394,train,1891.688903416,0.3508467613091706,2,ellipsoid,15.630610989224074,27.8513655721599,1.7818475292719496,4.42,10.400852357081725,0
case_0394,train,1891.688903416,0.3508467613091706,3,ellipsoid,10.833241541131436,25.196872593506285,2.3258848699938333,0.0,4.200652917427584,0
case_0395,train,1378.332874256,0.3493296579376018,0,spiculated,37.6353796318229,34.3611558466806,0.9130014412721972,0.0,17.846911402356596,0
case_0396,train,1821.053877032,0.32362843188392054,0,ellipsoid,12.962374990235908,22.70782358044203,1.7518258496260926,0.0,4.853451654478612,0
case_0396,train,1821.053877032,0.32362843188392054,1,spiculated,11.057537364827127,10.490320136880253,0.9487031145152507,0.0,7.1132051178264275,0
case_0396,train,1821.053877032,0.32362843188392054,2,ellipsoid,11.571986347594489,20.202854218246475,1.7458415185951301,0.0,4.060727736722602,0
case_0397,test,1554.3159839999998,0.2457777777777778,0,ellipsoid,17.52671901625601,28.941997843616633,1.6513072307927665,0.0,2.6159452652981825,0
case_0397,test,1554.3159839999998,0.2457777777777778,1,spiculated,18.21046326463051,17.589792186315965,0.9659167880962123,4.42,4.587493005973124,0
case_0398,train,1490.157274216,0.31616155762878834,0,spiculated,15.78668592143428,16.451695018652085,1.0421246802861197,0.0,17.698664480388626,0
case_0398,train,1490.157274216,0.31616155762878834,1,ellipsoid,32.504380516495274,37.62618929065272,1.1575728776482368,4.42,9.497514385760587,0
case_0398,train,1490.157274216,0.31616155762878834,2,ellipsoid,17.59635886498281,19.50564128645204,1.108504403446144,0.0,13.072628360827823,0
case_0398,train,1490.157274216,0.31616155762878834,3,ellipsoid,29.153418064495146,43.40935045289601,1.4889969456364578,0.0,5.649888515144317,0
case_0398,train,1490.157274216,0.31616155762878834,4,ellipsoid,54.88412392514141,47.697764660087905,0.8690630595679133,0.0,14.634844572488143,10
case_0399,val,1464.51106048,0.326061320754717,0,ellipsoid,54.909413572211385,58.48479817414034,1.0651142376020273,0.0,23.320513559240542,0
case_0399,val,1464.51106048,0.326061320754717,1,ellipsoid,30.036764562014056,41.74158395379403,1.3896830954483843,0.0,16.40487361101594,1
case_0400,train,1433.597442576,0.34983736899168777,0,spiculated,18.2638110802703,17.589792186315965,0.9630953862262377,0.0,4.730473880017016,0
case_0400,train,1433.597442576,0.34983736899168777,1,spiculated,51.507956656119696,43.38015787485619,0.8422030437835697,0.0,7.801467470025045,0
case_0400,train,1433.597442576,0.34983736899168777,2,spiculated,36.671796807864766,33.69654627790456,0.9188681551234457,0.0,3.9489481745400252,0
case_0400,train,1433.597442576,0.34983736899168777,3,ellipsoid,18.91290541559183,34.865864366638206,1.8434959410252605,4.42,6.335890971722836,0
case_0401,train,990.271983584,0.336501569584932,0,ellipsoid,16.450708324895615,23.92115211219397,1.4541107677408023,0.0,10.222405475055382,0
case_0401,train,990.271983584,0.336501569584932,1,spiculated,19.813653548198765,20.855004684959624,1.0525572496878308,0.0,7.045523374210949,0
case_0402,train,1502.678152976,0.27680726353292723,0,ellipsoid,33.7262271837869,38.60982835346782,1.1448012890107258,0.0,3.399743474855316,0
case_0402,train,1502.678152976,0.27680726353292723,1,ellipsoid,10.777257265766082,20.980640273760503,1.9467513632067994,0.0,2.6834725589945285,0
case_0402,train,1502.678152976,0.27680726353292723,2,ellipsoid,13.271362420910748,27.8513655721599,2.0986063592292883,9.88342046054907,3.176376264998871,0
case_0402,train,1502.678152976,0.27680726353292723,3,ellipsoid,57.21019484739902,44.848904306282066,0.7839320321476069,0.0,7.139343009801152,0
case_0403,train,1204.422185824,0.2869945511901348,0,spiculated,15.952220189855836,13.818557906966928,0.8662466880788341,0.0,7.254067329251852,0
case_0403,train,1204.422185824,0.2869945511901348,1,spiculated,10.743386949886535,10.490320136880253,0.9764444104837019,0.0,17.158778364614076,0
case_0404,train,1529.965033584,0.3504910260751778,0,spiculated,31.67721404580947,24.75627724453421,0.7815168723086992,0.0,16.216759425579845,0
case_0404,train,1529.965033584,0.3504910260751778,1,spiculated,33.61564184210799,31.691429667906934,0.9427584282567311,0.0,10.595158895403868,0
case_0404,train,1529.965033584,0.3504910260751778,2,ellipsoid,21.177354238261298,38.3499466330756,1.8108941372755827,0.0,17.42202704779546,0
case_0404,train,1529.965033584,0.3504910260751778,3,spiculated,13.10353242401434,14.633243370680612,1.1167403488743868,0.0,5.601280259849522,0
case_0404,train,1529.965033584,0.3504910260751778,4,ellipsoid,10.583283542587859,27.12384071730409,2.56289464495172,0.0,13.95641601981191,0
case_0405,train,1630.30476544,0.3495233050847458,0,ellipsoid,30.681541063680832,41.16576441977708,1.3417111068292102,0.0,9.25436626902043,0
case_0406,train,1343.61981728,0.34897172236503854,0,ellipsoid,10.210268257756796,28.407149835670907,2.782213857514453,4.42,10.507966110034621,0
case_0407,train,1475.045868816,0.23158880693127268,0,ellipsoid,14.824578062519315,19.50564128645204,1.315763673285769,0.0,4.804221034755895,0
case_0407,train,1475.045868816,0.23158880693127268,1,spiculated,47.22955539133723,39.85961840718218,0.8439549785491559,0.0,6.107918843037806,0
case_0407,train,1475.045868816,0.23158880693127268,2,ellipsoid,19.801814495987323,37.857740898977575,1.9118319135172759,7.655664569454437,5.5145066871049595,0
case_0407,train,1475.045868816,0.23158880693127268,3,ellipsoid,58.32303264832076,43.26299279956452,0.7417822914050776,0.0,6.7533762935710655,0
case_0408,train,1460.8843231839999,0.29542499113370374,0,ellipsoid,13.788658040229146,22.492570591452406,1.6312371026846217,0.0,2.395019978843246,0
case_0409,train,1082.235679304,0.21495252533312056,0,ellipsoid,15.536023871181772,25.196872593506285,1.6218353423262115,4.42,2.963133917948153,0
case_0409,train,1082.235679304,0.21495252533312056,1,ellipsoid,37.279627564982974,44.351463237654414,1.1896970580069333,0.0,2.8720900854978897,0
case_0409,train,1082.235679304,0.21495252533312056,2,spiculated,22.58862637666165,23.727450071479502,1.0504158011128324,4.42,8.544049194052075,0
case_0410,train,1316.332936672,0.2559695617948045,0,ellipsoid,14.704711533207004,23.1264949638554,1.5727268713588738,0.0,10.308630370820003,0
case_0411,train,1190.087938416,0.35067479320853284,0,ellipsoid,51.40364653972806,46.91166417312792,0.9126135465286797,0.0,20.395477549448756,0
case_0412,train,1069.45574788,0.35074687121517967,0,ellipsoid,11.720032045418412,26.973567048071573,2.301492602028854,0.0,2.6677873161153234,0
case_0413,val,1415.550106984,0.3493564326236808,0,spiculated,20.154541764674047,21.104788963567845,1.0471480428574838,0.0,8.619258327897283,0
case_0413,val,1415.550106984,0.3493564326236808,1,ellipsoid,14.114008885991055,20.855004684959624,1.4776102844642096,0.0,3.944495458870152,0
case_0413,val,1415.550106984,0.3493564326236808,2,ellipsoid,46.948894280010094,49.151136096998876,1.0469072137003756,0.0,4.93647312696918,0
case_0413,val,1415.550106984,0.3493564326236808,3,ellipsoid,26.484627083920326,38.829832123933784,1.466127199031193,6.25082394568908,9.412514489713288,0
case_0414,train,903.4893411439999,0.35009079613877475,0,spiculated,24.911044210186674,24.016837739261685,0.9641040149348967,6.25082394568908,9.540869753424591,0
case_0414,train,903.4893411439999,0.35009079613877475,1,ellipsoid,29.241496422260546,37.15433776754704,1.2706031603520374,0.0,4.311202980209901,0
case_0414,train,903.4893411439999,0.35009079613877475,2,spiculated,11.382205723915659,10.490320136880253,0.921642113253899,4.42,8.398635747340462,0
case_0414,train,903.4893411439999,0.35009079613877475,3,ellipsoid,35.028865900988066,36.46463230918462,1.0409880928561852,0.0,5.214400959519991,0
case_0414,train,903.4893411439999,0.35009079613877475,4,ellipsoid,22.890775056083914,35.876390214006854,1.567285953669429,0.0,4.57386362555901,0
case_0415,train,1415.6364578720002,0.35031108942295963,0,spiculated,20.854432196258973,21.104788963567845,1.0120049668556204,0.0,8.603895275601577,0
case_0415,train,1415.6364578720002,0.35031108942295963,1,spiculated,53.610131250875426,53.005220481633934,0.9887164840837502,0.0,6.053212070084552,0
case_0415,train,1415.6364578720002,0.35031108942295963,2,ellipsoid,12.0975792394173,16.035016019402317,1.3254731134271678,0.0,3.549414729121562,0
case_0416,train,1836.3379842079999,0.35150004702341764,0,ellipsoid,10.28707196963527,18.597058801410707,1.8078087580513027,0.0,7.298617009745677,0
case_0416,train,1836.3379842079999,0.35150004702341764,1,ellipsoid,47.6765510092188,67.223213676171,1.409984830135314,0.0,8.090369760415495,0
case_0417,train,1380.8370500079998,0.3509474079169533,0,ellipsoid,27.170280897817722,40.73965505519927,1.4994197229102413,0.0,7.909821759160565,0
case_0418,train,1140.177125152,0.35080278703423207,0,ellipsoid,29.207948463432032,36.13084120035953,1.2370208488143173,0.0,8.61972315579741,0
case_0418,train,1140.177125152,0.35080278703423207,1,ellipsoid,12.94448502035473,27.27246746893202,2.106879294622155,0.0,9.23231193143377,0
case_0418,train,1140.177125152,0.35080278703423207,2,spiculated,10.503607741079628,10.490320136880253,0.9987349485503532,4.42,6.770238356717832,0
case_0419,train,1445.6002160080002,0.34944149095036137,0,ellipsoid,11.117977152161101,27.198357137654785,2.4463404417383603,0.0,13.716804443073235,0
case_0419,train,1445.6002160080002,0.34944149095036137,1,ellipsoid,16.8870245932872,24.484208216193156,1.4498829015696424,0.0,5.502521044731901,0
case_0420,train,1131.8874399039998,0.32392432102532803,0,ellipsoid,36.65874498531029,43.350925953689526,1.182553466330091,0.0,23.966467430193855,0
case_0420,train,1131.8874399039998,0.32392432102532803,1,ellipsoid,12.957248728959819,24.484208216193156,1.8896147421690113,4.42,9.947851670936815,0
case_0420,train,1131.8874399039998,0.32392432102532803,2,ellipsoid,39.20252099780267,33.793098514153584,0.8620134025576496,0.0,23.479501757630313,0
case_0420,train,1131.8874399039998,0.32392432102532803,3,ellipsoid,18.177091726210364,29.330527397950586,1.6135984699718264,0.0,16.44974871529026,0
case_0420,train,1131.8874399039998,0.32392432102532803,4,spiculated,11.37376355460784,10.490320136880253,0.922326201570308,6.25082394568908,20.901710345633678,0
case_0421,test,1395.43035008,0.3501237623762376,0,ellipsoid,10.139660294980683,25.109986135992994,2.476412957189788,0.0,14.104707040578608,0
case_0421,test,1395.43035008,0.3501237623762376,1,ellipsoid,17.770164339463804,31.470960410640753,1.7709999642912901,12.50164789137816,18.336212991064443,0
case_0421,test,1395.43035008,0.3501237623762376,2,ellipsoid,25.19035143533158,25.109986135992994,0.9968096793113468,0.0,4.422586951852775,0
case_0421,test,1395.43035008,0.3501237623762376,3,ellipsoid,54.64216961895556,53.79559640435935,0.9845069619215389,0.0,17.74788970581229,5
case_0422,train,1124.893017976,0.2960006141091579,0,ellipsoid,11.654994401592653,27.8513655721599,2.389650703594848,9.88342046054907,8.329376486133157,0
case_0422,train,1124.893017976,0.2960006141091579,1,ellipsoid,17.25261035630008,24.484208216193156,1.4191596350086428,4.42,5.662053306564494,0
case_0422,train,1124.893017976,0.2960006141091579,2,ellipsoid,32.76420561683511,41.10078283673436,1.2544416097674498,0.0,2.8973312255133665,0
case_0422,train,1124.893017976,0.2960006141091579,3,ellipsoid,29.067529439505133,37.5873192327245,1.2931033341154985,0.0,9.905252135524682,0
case_0423,train,1307.4387952079999,0.3022917905026088,0,spiculated,31.639280908310383,32.123393255412424,1.015300990831776,4.42,4.829707168455906,0
case_0423,train,1307.4387952079999,0.3022917905026088,1,ellipsoid,16.351493218840425,27.8513655721599,1.703291876736319,16.53812564954082,6.37987851612316,0
case_0424,train,1136.5503878559998,0.31340221850782557,0,ellipsoid,10.820846117358384,19.649070270395004,1.8158534052965345,0.0,3.4938763871032514,0
case_0424,train,1136.5503878559998,0.31340221850782557,1,ellipsoid,15.368925667657898,22.919071279454176,1.491260467716665,0.0,5.469594236566817,0
case_0424,train,1136.5503878559998,0.31340221850782557,2,ellipsoid,15.794403325702522,18.10743335753044,1.1464461799619794,0.0,8.412756469430043,0
case_0424,train,1136.5503878559998,0.31340221850782557,3,ellipsoid,12.548721340763883,28.407149835670907,2.26374855766314,4.42,6.4081806671482076,0
case_0425,train,1475.650325032,0.2950435952952192,0,ellipsoid,32.563511060336076,44.40728640952299,1.3637130936907231,0.0,10.780449285705416,0
case_0426,train,846.2387024,0.3496938775510204,0,spiculated,25.797484247606917,20.067260507103352,0.7778766454316132,0.0,8.69241771880084,0
case_0427,train,1217.806573464,0.34950010636034884,0,ellipsoid,17.676704842199356,25.022494185730075,1.4155632743266842,0.0,18.40670205275629,0
case_0427,train,1217.806573464,0.34950010636034884,1,spiculated,45.08105546265471,44.794177095965644,0.9936363875303071,0.0,12.488833039907451,0
case_0428,train,1287.49174008,0.3492957746478873,0,ellipsoid,16.230711538704462,25.196872593506285,1.5524194693141287,10.826744663101646,6.082398949937678,0
case_0428,train,1287.49174008,0.3492957746478873,1,spiculated,12.63668047275134,14.633243370680612,1.1579974188818407,0.0,10.842812619145999,0
case_0428,train,1287.49174008,0.3492957746478873,2,ellipsoid,12.253289222197681,23.62940163867253,1.9284129518355149,0.0,5.476840583555486,1
case_0429,train,1233.0906806399998,0.3490896358543417,0,ellipsoid,29.02353154999357,38.42455761227976,1.323910480917622,0.0,13.112560167952397,0
case_0430,train,852.542317224,0.2895776359769067,0,spiculated,44.019577411753936,34.91102745386926,0.7930795683773978,0.0,3.549985722706071,0
case_0430,train,852.542317224,0.2895776359769067,1,spiculated,27.44375790069881,27.27246746893202,0.9937584920991295,0.0,3.918993036815997,0
case_0430,train,852.542317224,0.2895776359769067,2,ellipsoid,17.72120109485447,29.07266326229341,1.6405582842087916,0.0,7.440910713043469,0
case_0430,train,852.542317224,0.2895776359769067,3,ellipsoid,58.99302853908024,53.624089619527936,0.9089902815212203,0.0,3.3477258166875825,0
case_0431,val,1010.6507931519999,0.32621326042378673,0,ellipsoid,12.0238431774835,20.855004684959624,1.7344707825210026,16.53812564954082,7.271581323273028,0
case_0431,val,1010.6507931519999,0.32621326042378673,1,ellipsoid,23.413151268043485,25.28316392662358,1.0798701822395205,0.0,8.454039122822946,0
case_0432,test,1405.015298648,0.2600331878802778,0,spiculated,25.379841500348533,23.530532693046013,0.9271347377296614,0.0,24.364218272261045,0
case_0432,test,1405.015298648,0.2600331878802778,1,ellipsoid,27.125317452119546,37.62618929065272,1.3871243850719486,4.42,23.298291698218925,0
case_0432,test,1405.015298648,0.2600331878802778,2,ellipsoid,26.71417017626166,38.75677488245314,1.450794639202104,0.0,21.4901614281715,0
case_0432,test,1405.015298648,0.2600331878802778,3,spiculated,10.78227156371944,10.490320136880253,0.9729230130113254,29.318963146741734,19.204710378928464,0
case_0432,test,1405.015298648,0.2600331878802778,4,ellipsoid,15.168363182827164,22.70782358044203,1.4970516796532571,0.0,20.258619918149982,0
case_0433,test,1457.343936776,0.3501807193221544,0,ellipsoid,15.837471509546795,18.273565879255788,1.1538183900277592,0.0,17.79291316515801,0
case_0434,train,1285.592020544,0.24193981730252553,0,spiculated,14.895051517994158,14.633243370680612,0.9824231459020288,12.50164789137816,29.511734604599948,0
case_0434,train,1285.592020544,0.24193981730252553,1,ellipsoid,39.90986066621939,51.88604070468241,1.3000807278838717,0.0,13.977240685653154,0
case_0434,train,1285.592020544,0.24193981730252553,2,ellipsoid,15.013938832222236,28.407149835670907,1.892051789548041,0.0,25.55662727390418,0
case_0435,train,1703.875722016,0.30336509223596186,0,ellipsoid,41.87537568861285,49.082775596962755,1.1721154685738093,0.0,7.524418902709555,0
case_0435,train,1703.875722016,0.30336509223596186,1,ellipsoid,12.90722526552522,27.8513655721599,2.1578120005815653,4.42,9.267699025905753,0
case_0435,train,1703.875722016,0.30336509223596186,2,spiculated,10.545629037018971,10.490320136880253,0.9947552772864887,4.42,6.9282265142268,0
case_0435,train,1703.875722016,0.30336509223596186,3,ellipsoid,14.272947799050245,26.355042537340776,1.8465031126292286,0.0,6.15285433670752,0
case_0435,train,1703.875722016,0.30336509223596186,4,ellipsoid,13.559301038764904,24.484208216193156,1.8057131518943978,4.42,4.932377471041821,0
case_0436,train,1181.71190228,0.3411033978808915,0,ellipsoid,17.0494485925769,25.196872593506285,1.4778702347286856,4.42,11.196954696811824,0
case_0437,train,1505.614083168,0.3492200045882083,0,ellipsoid,31.06228847416495,44.46296958560889,1.4314131948967481,0.0,3.9494207601107214,0
case_0437,train,1505.614083168,0.3492200045882083,1,spiculated,14.178305584467822,14.633243370680612,1.0320868938465517,10.826744663101646,3.5906023040677892,0
case_0437,train,1505.614083168,0.3492200045882083,2,ellipsoid,21.844825727203396,28.338863154417265,1.2972803495120968,0.0,4.244464177503529,0
case_0437,train,1505.614083168,0.3492200045882083,3,spiculated,19.795335885208264,15.595477408711051,0.7878359578815994,0.0,9.308180867474976,0
case_0437,train,1505.614083168,0.3492200045882083,4,ellipsoid,22.763452962602408,37.23381252900107,1.6356838564945182,0.0,10.054028727827585,0
case_0438,test,1824.248859888,0.2903531193789643,0,ellipsoid,28.115705004839597,42.847832236261866,1.523982138412905,0.0,2.220577082353027,0
case_0438,test,1824.248859888,0.2903531193789643,1,spiculated,32.32219716648564,32.22958706336826,0.9971347831757735,0.0,5.700724110237549,0
case_0439,train,1347.591958128,0.3046264257336922,0,spiculated,15.624540185212831,16.451695018652085,1.0529394672505037,0.0,11.184179017321213,0
case_0439,train,1347.591958128,0.3046264257336922,1,spiculated,10.693432595728193,10.490320136880253,0.9810058690668626,6.25082394568908,10.278030119513007,0
case_0439,train,1347.591958128,0.3046264257336922,2,ellipsoid,39.31242838397037,41.96128054752101,1.0673795100541463,0.0,14.10997615131762,0
case_0439,train,1347.591958128,0.3046264257336922,3,spiculated,12.683162140250742,14.633243370680612,1.1537535520610571,4.42,8.230344009685526,0
case_0440,train,844.857088192,0.29609566639411283,0,ellipsoid,37.35977461075747,33.64806197168993,0.9006494905887686,0.0,3.382694271123517,0
case_0441,val,1620.2017115439999,0.3077866012897724,0,spiculated,31.08341085407192,30.31923902048327,0.9754154446828172,0.0,8.486082013834102,0
case_0441,val,1620.2017115439999,0.3077866012897724,1,spiculated,56.71579675308879,44.26746405318853,0.7805138354294158,0.0,9.740690677577382,0
case_0442,train,1398.7980347120001,0.2807580714858942,0,spiculated,22.405673402769118,21.820745215360247,0.9738937466018505,0.0,7.175258114078239,0
case_0442,train,1398.7980347120001,0.2807580714858942,1,spiculated,56.19256561399281,41.89874501439789,0.7456279056951345,0.0,24.76961854686438,0
case_0442,train,1398.7980347120001,0.2807580714858942,2,spiculated,15.20482595693321,14.633243370680612,0.9624078178946887,28.30180912945319,20.90845073685351,0
case_0442,train,1398.7980347120001,0.2807580714858942,3,spiculated,55.14337158521041,46.609973100454944,0.845250693973813,0.0,6.9396404845871915,0
case_0442,train,1398.7980347120001,0.2807580714858942,4,ellipsoid,11.534453699029404,23.228825920325082,2.0138644210154255,0.0,7.749022087781716,0
case_0443,train,1487.048642248,0.2801231055107137,0,ellipsoid,31.578904419122814,31.303558519006486,0.9912807013042039,0.0,21.268477341540926,0
case_0444,train,1090.0072592239999,0.3492830547413452,0,ellipsoid,39.22695500424989,36.83298685960695,0.9389713490536399,0.0,5.640886044016174,0
case_0444,train,1090.0072592239999,0.3492830547413452,1,ellipsoid,39.80475588697193,52.729863720093,1.3247126516696324,0.0,6.173730733152834,0
case_0445,train,1535.577841304,0.2905021649890345,0,spiculated,54.05453741762956,43.14518964928713,0.7981788710158416,0.0,12.232653346636729,0
case_0445,train,1535.577841304,0.2905021649890345,1,ellipsoid,12.869954644126823,22.813936446721197,1.772650881651109,0.0,18.11129446577307,0
case_0445,train,1535.577841304,0.2905021649890345,2,spiculated,27.365881702260914,24.93438608228451,0.9111486468285246,0.0,15.417993900111789,0
case_0446,train,1478.672606112,0.288600794206961,0,ellipsoid,24.149517756118545,25.538566707117255,1.0575187034799807,0.0,12.367676748877066,0
case_0446,train,1478.672606112,0.288600794206961,1,spiculated,19.087209396042372,17.589792186315965,0.9215486570793902,4.42,17.640419214595042,0
case_0446,train,1478.672606112,0.288600794206961,2,ellipsoid,59.635516886168546,69.03516416236673,1.1576182745953238,0.0,13.018589713477288,2
case_0447,train,1499.828573672,0.34452184927169094,0,spiculated,18.416498487773556,17.589792186315965,0.955110560131372,9.88342046054907,15.828125805071437,0
case_0447,train,1499.828573672,0.34452184927169094,1,ellipsoid,18.73375778898042,23.727450071479502,1.2665611640093093,0.0,15.436921277011757,0
case_0447,train,1499.828573672,0.34452184927169094,2,ellipsoid,28.873574585091866,23.430825850030068,0.811497231871248,0.0,20.08684660653147,0
case_0447,train,1499.828573672,0.34452184927169094,3,ellipsoid,13.240168336239186,15.129659709802697,1.1427090143855536,0.0,12.667404605600815,0
case_0447,train,1499.828573672,0.34452184927169094,4,spiculated,39.33739750017982,35.876390214006854,0.9120173802510158,0.0,7.040890837097638,0
case_0448,train,1555.956650872,0.3123369776347189,0,spiculated,55.87154575920966,45.838142558908345,0.8204201608535693,0.0,7.6418640198502095,0
case_0449,train,1365.380241056,0.35049329623071085,0,ellipsoid,49.910317370942934,38.010548774913204,0.7615769800142044,0.0,3.3904952421171255,0
case_0450,test,1519.948330576,0.3018406999204636,0,spiculated,28.684137883388985,28.201293691055934,0.983166857086799,0.0,6.985892673496384,0
case_0451,train,1425.394108216,0.29442054885806024,0,spiculated,11.216714023746476,10.490320136880253,0.9352400457630994,0.0,15.702922865556525,0
